,min_01,max_01,mean_01,std_01,min_02,max_02,mean_02,std_02,min_03,max_03,mean_03,std_03,min_04,max_04,mean_04,std_04,min_05,max_05,mean_05,std_05,min_06,max_06,mean_06,std_06,min_07,max_07,mean_07,std_07,min_08,max_08,mean_08,std_08,min_09,max_09,mean_09,std_09,min_10,max_10,mean_10,std_10,min_11,max_11,mean_11,std_11,min_12,max_12,mean_12,std_12,y
3374,19300,19644,19458.950850661626,61.80328452062434,13746,15335,14576.803402646503,264.2193536278563,10125,13451,11721.64461247637,585.5628981810349,5620,7913,6960.691871455577,442.37304475733777,7750,13664,11393.262759924386,1111.5988506116898,14762,30736,24619.028355387523,2984.6819637151934,16826,35635,29016.181474480152,3827.395048765745,16662,40271,29400.24574669187,3861.2250898914263,4882,7258,6387.255198487713,480.62787099238955,147,197,179.54253308128546,9.589030930621414,6848,17088,13321.279773156899,2051.22765702226,2195,7094,5414.875236294896,1068.5763666452353,1
1616,19169,19349,19231.66,40.490864578145455,13533,14532,14020.72,244.66884068062285,9552,12042,10788.751428571428,616.0201698327875,5292,6979,6215.194285714286,408.62874798725636,7979,13173,10031.742857142857,1142.5971354233086,20086,36077,27535.194285714286,3949.519623154395,25673,46071,35063.008571428574,5085.318927763468,22282,46399,33906.642857142855,6179.498195613608,7963,9863,8882.765714285715,432.8606268223771,147,180,170.57142857142858,8.268652383846957,9797,19136,13592.2,2192.855577291205,3441,7307,4937.151428571428,814.6002156610947,0
1614,19235,19398,19314.8591954023,38.65438149224516,13500,15204,14203.209770114943,261.17580993968085,9322,13697,11269.224137931034,791.8155090277661,5259,8192,6498.264367816092,504.33594577584074,8307,13680,10973.6408045977,1099.4058506424908,22134,38338,32196.847701149425,3466.2831972902263,27476,50462,41068.166666666664,4804.471116949454,20922,53460,40499.61781609195,6095.662960316502,8569,10551,9650.764367816091,452.3350422579323,147,197,176.11494252873564,11.155561766671832,11043,21528,17531.287356321838,2111.4872674597723,4047,8110,6349.867816091954,849.3590482665396,0
3012,19562,20332,19859.85166994106,175.4498193170631,13795,15761,14756.901768172887,384.40960290594177,9879,14713,12184.48231827112,851.2307131994452,5947,9519,7164.697445972495,604.2047923133188,9552,17711,12819.89489194499,1530.9943337754366,23429,44826,33325.11001964637,3907.839589975535,28868,55443,41290.75442043222,5076.339254088357,22560,55410,39695.280943025544,6567.796419283828,9273,11534,10220.555992141453,483.8644691109521,147,229,198.02652259332024,20.706345275446182,12878,30556,19165.556974459723,3246.0215197190023,4932,14254,7447.616895874263,1558.3274831636934,0
1903,19710,20693,20185.137546468402,252.1182472033996,13779,16908,14974.805452292441,565.4911984147258,9912,16040,12277.781908302355,1080.270637998076,6259,13893,8265.304832713755,1261.3434238839975,9339,23756,13761.52664188352,2387.5593821292814,17072,40091,29225.80049566295,4471.691417122002,20873,48905,35579.99132589839,5835.156519504158,16171,53509,33851.0594795539,7212.248823829773,7881,11649,9734.221809169765,1026.984928680794,197,246,229.96034696406443,10.193586626202087,9896,32178,17781.944237918215,4654.648076583344,3932,15843,7714.868649318463,2456.8444969869893,1
2009,19415,19611,19544.61945812808,46.097500714465724,14057,15253,14573.16133004926,212.90579875858006,11223,13697,12396.152709359605,438.26142335599076,6111,9191,7183.59236453202,433.5814706777708,11911,16466,13969.546798029556,869.7376063891799,33816,46022,40204.49753694581,2527.3407359924267,41549,58998,50957.07512315271,3468.591012762191,40714,61374,50790.95566502463,4336.134728050757,10191,12697,12177.6539408867,406.9691467430002,180,246,202.44827586206895,17.479432938315888,19513,28328,24762.453201970442,2007.8317690570032,7045,10551,9222.192118226601,766.1282819289307,1
2548,19824,20955,20316.30072463768,282.9435727522252,14516,16482,15478.376811594202,399.4233833571124,11141,15221,13657.210144927536,769.3538268648393,6848,11813,8978.68115942029,917.1926803204648,12501,21643,16033.721014492754,1764.0496060901453,28491,41451,35118.17753623189,3310.0771217320935,33554,52051,42781.36956521739,4245.683913388638,26771,50003,40811.04710144927,4400.084322474161,9421,12402,10925.894927536232,786.6287634097456,197,246,220.09420289855072,12.194610166719249,16580,34897,25090.934782608696,3897.7766845604706,6799,16728,10986.634057971014,1990.0136770703389,1
4126,19415,19628,19545.538327526134,48.458496498726795,13467,15450,14432.063588850175,317.12381258268954,9372,13238,11286.871080139374,675.7006293637195,5259,7602,6566.442508710801,413.0459613734854,7504,13025,10491.047909407665,952.5724580179583,18809,38862,29493.43379790941,4171.808987292386,23412,48332,37141.42857142857,5532.543257217388,17711,53558,36064.50871080139,7039.315373378458,6390,8814,7684.6080139372825,562.4028461250041,180,246,198.53658536585365,16.86432494753622,9159,19841,15389.824041811848,2351.5557524421138,3359,7504,5663.918989547038,864.4918647412809,0
3644,19595,20234,19803.546218487394,67.09641224477156,13828,15368,14748.56162464986,229.80712426511084,9732,13123,11657.436507936507,413.0084433278264,5849,8536,7401.051820728291,350.32258793184565,8847,13943,11363.647992530345,664.1602669670367,17858,29655,25394.577030812325,1676.525998964936,22397,35782,31056.58823529412,2125.2994651211447,18366,37715,30290.038281979458,2536.6163287132554,6373,7963,7205.655462184874,300.286708415047,180,246,198.7563025210084,16.180050048396385,10092,20578,14940.874883286648,1287.2333900290052,4047,9322,6225.508870214752,597.3680811172894,1
997,19169,19431,19281.01248439451,73.97090796329276,13238,14975,13958.634207240948,281.4962914068447,8946,13173,10511.298377028714,621.7152642268378,5063,8356,6001.831460674157,446.10433360752,7356,14123,9346.7265917603,1059.0948666119998,16466,36618,24869.19975031211,3900.1272087899915,21479,47382,31531.177278401996,5155.529866878161,16433,47120,30575.54806491885,5969.663574608444,6816,10912,8025.479400749064,746.894596288649,180,246,201.10861423220973,15.533361887815044,8569,21561,12323.334581772784,2573.2432064741806,3146,8978,4678.229712858926,1130.115509951859,1
331,19300,19349,19314.58778625954,10.047877926435214,13484,14827,14183.713740458015,273.5164391457222,9650,12779,11095.984732824427,649.9809155710713,5423,7651,6417.0496183206105,409.4711649708712,8356,12550,10450.839694656488,968.5927016194375,22823,37060,28486.591603053435,3582.533719631387,27541,47431,35926.48854961832,5073.172414683491,24150,50855,35193.916030534354,6222.4607857012925,7537,9781,8894.160305343512,503.02196417214367,164,229,195.67175572519085,18.41483087497874,11026,18825,14542.011450381679,1987.5302186628248,4063,7340,5593.679389312977,741.6359651758909,0
2316,19349,19693,19463.447971781305,83.64350967680564,13599,15139,14228.565255731923,272.77105780213134,9765,12878,11023.177248677248,584.5413563903771,5538,7733,6381.749559082892,399.69453600443245,8421,13533,10193.587301587302,983.7755434954885,20037,39059,25511.0873015873,3461.068836955154,25034,48234,31578.904761904763,4311.481134066686,20758,51511,30360.281305114637,5142.969378611256,6930,9011,7814.840388007055,452.66490764772396,180,246,211.08641975308643,11.201518339393012,9175,20070,12691.37037037037,2275.9770908787673,3359,7848,4788.925925925926,947.0571367465591,1
2228,19284,19431,19361.748407643314,41.77064782544549,13484,14778,14288.24203821656,271.6348687614605,9584,12632,11192.649681528663,568.2849252424882,5456,7307,6399.283439490446,378.6532108103135,8601,12075,10684.557324840764,878.388459014816,24445,38813,32201.691082802547,3345.0214346399544,31260,49970,41034.13375796178,4606.917339245826,23904,55557,40150.37261146497,5822.471522905547,8421,9978,9061.464968152866,380.05128766634397,180,197,186.38853503184714,8.23357247422182,11370,18972,15610.990445859872,1787.0011931277295,4014,6701,5558.843949044586,623.2705891027235,0
2435,19497,20021,19757.754761904762,91.69623428519934,14057,15319,14785.68761904762,189.0979880506592,11059,13222,12160.839047619047,267.4613506552509,6472,8585,7384.302380952381,265.5325816149366,10928,13992,12398.490952380953,389.22885349666853,23314,30261,28305.842857142856,1252.8630149995415,27623,36831,34129.2319047619,1663.9583185116119,24313,38207,33380.77285714286,1951.1062450206302,7225,8814,8102.28619047619,314.4800114773924,164,262,210.5442857142857,16.993904809674323,13435,18890,16470.095714285715,835.3139614373202,5521,8307,6797.9080952380955,423.2658633498859,1
502,19169,19333,19249.446774193548,41.68699115467146,13582,14516,14005.125806451613,198.32193682079054,9912,12042,10814.070967741936,417.4176350615218,5472,6783,6135.162903225806,264.5067733347454,8782,11501,10026.362903225807,609.6311806049333,21676,31457,25221.198387096774,1931.881812236197,26935,38371,31393.632258064517,2534.802586368935,23871,38387,30352.282258064515,3154.9878317859616,7340,8241,7682.0161290322585,200.35563477231085,180,279,222.7758064516129,25.70332716936549,9273,13959,11487.759677419355,1064.7014750411192,3523,5308,4387.033870967742,398.35939821106285,1
4145,19808,20136,19946.813483146067,81.49040777771212,14024,16400,15072.714606741572,466.9267747010344,10862,15089,12881.721348314606,911.0992168953915,6095,10207,7854.357303370786,947.4512897725164,9535,17924,13629.21797752809,1854.6781215370686,19251,41910,30492.177528089887,4652.759258901407,23085,50380,36978.00674157304,6066.425459723503,20807,53755,36203.85842696629,7144.870112606981,7700,10436,8723.377528089888,675.2441831743118,197,246,214.57078651685393,13.91475009362037,10060,33112,20190.062921348315,5345.880512130204,4325,14795,8756.916853932584,2503.0600292323525,1
4222,19661,19873,19788.796232876713,58.14761493642782,13893,15548,15005.119863013699,329.0050110206432,10600,15171,13123.450342465754,943.177361478403,6160,9044,7941.806506849315,645.9251795373832,9847,17744,14466.460616438357,1810.531853997423,21741,44367,34946.84760273973,5459.467716012801,26361,55115,42847.79109589041,6974.598426171866,22315,56852,42945.32191780822,7968.633404248211,7324,9863,9018.712328767124,630.5838559914475,147,229,187.82191780821918,17.672025308769577,12402,29966,22996.91609589041,4030.1386343996464,5374,12255,9408.056506849314,1541.3135671296527,1
3654,19841,21119,20136.2580348944,257.3461409554097,14270,16761,15339.348025711663,461.9749625491331,10813,15237,13650.977043158862,752.8303108770789,6898,12566,9141.786960514233,1106.5484123876424,11829,19955,16880.995408631774,1463.6375641431312,24166,46645,36338.89807162534,4128.3717410178615,28655,56426,43813.957759412304,5300.619673223356,21774,59407,43716.72359963269,5681.662234450057,8126,11157,9983.254361799816,676.5048854233322,180,246,214.43434343434345,14.193130542500825,20103,35586,28542.51698806244,2648.947841428298,8651,18383,12146.72359963269,1649.270058593802,1
16,19873,20709,20040.709622960047,157.51191532573685,13451,16040,14206.491277433877,275.7709774950722,9257,14287,10644.318514350029,565.395778094265,5194,10436,6233.66516601013,445.98635999301337,7700,16105,9682.64997186269,980.8712320291858,15810,34324,24906.095104108048,4010.4775868160887,18972,46284,31553.93134496342,5482.792593908073,13418,58359,30114.840742824985,6979.977962563156,6717,8651,7561.970737197524,415.0908765978129,180,246,200.0731570061902,14.937545644683329,8454,25378,12622.46539110861,2314.2659246303583,3310,11632,4814.561057962859,948.7743340682297,1
3770,20152,23101,22021.30328798186,691.8765023646464,14434,22757,18168.20804988662,1342.8467283971559,10240,19808,15582.688775510203,1500.329147964635,6816,21217,14899.480725623584,2707.070652421579,10617,22102,18423.4574829932,2223.500966384326,16761,36175,26321.82879818594,3009.5304172524893,20054,45383,30667.969387755104,3790.0286754510043,13893,48119,30417.35714285714,4503.548083659897,6635,9765,8053.491496598639,692.6372506866804,180,279,231.64625850340136,23.54372187532591,16040,43106,36414.59240362812,6398.127253457756,7831,26558,21005.712585034013,4461.175112704443,1
2187,19316,20562,19481.96670538134,141.07202128822584,13467,15614,14314.313201703446,242.5641827247582,9830,14385,11374.274874177314,587.2052336173982,5603,9453,6524.082075106466,382.38145949465724,9060,15597,11034.397986837012,932.1378686352342,19022,47103,32721.49554781262,4819.834812330887,23576,61455,41802.64421215641,6546.459602794662,22560,63995,40999.12001548587,7460.712647994734,7078,11075,9175.84126984127,995.630655521778,180,229,194.5811072396438,11.205861631075505,11731,26968,16415.29461866047,2481.244852979949,4080,13041,6000.8230739450255,921.264416707601,0
2737,19448,20152,19647.176470588234,170.13872825200932,13713,16171,14494.583044982699,386.08020957391494,9847,15106,11436.80276816609,765.2259515642126,6095,11010,6872.314878892734,698.2046535375749,9175,16810,11058.484429065744,1392.0566226849417,17350,36569,27023.179930795846,4172.366941967203,21741,43990,33319.901384083045,5495.247753997826,16236,48594,32035.08823529412,6448.980710816052,6816,8929,7903.685121107266,515.5967495220649,180,246,198.90657439446366,14.398130105988198,10666,28770,14963.934256055363,3319.973573471588,4374,13025,6016.487889273357,1628.9164571112274,0
3339,19382,20332,19708.33078730905,180.79309994116662,13582,15499,14405.866039952996,383.6663361507807,9617,13680,11247.79847238543,812.0545507209891,5325,9273,6778.888366627497,711.4320023733645,7668,15466,10881.113396004701,1528.2401107622197,17613,36192,25154.538777908343,3959.484532213088,21299,45842,30592.43537015276,5153.729282269119,17957,48316,29159.859576968272,5903.545998442126,6668,9978,7985.289071680376,704.2127922319265,180,246,214.30141010575792,14.823766460169821,8323,22954,14029.17802585194,3045.871321761612,3031,10420,5650.408930669801,1393.7710424571744,1
2425,19546,20447,19733.183476938673,171.53645527929686,13484,16171,14636.065889508363,397.92520088761853,9044,14844,11876.673846933603,954.737520317351,5341,10568,7202.508362899139,672.7530144149979,8520,18088,12295.998226051697,1341.4026429181022,17776,45842,31074.909528636595,4521.475936614965,21282,57540,38651.109224531174,5860.937013880128,13877,63536,37816.202230106435,8338.030979065814,7815,12190,9130.567410035479,812.8203915956137,164,246,213.2615306639635,17.015109861451393,10912,27164,18652.944247339077,2809.1701850672302,4178,12239,7339.291941206285,1158.488816949649,0
2756,19448,19906,19654.225181598064,117.20113770026205,13779,15778,14436.382566585957,353.35335651851983,9830,13254,11205.043583535109,680.010581059068,5702,8995,6824.794188861985,652.5027167868135,8749,14811,10659.082324455207,1360.2464322389565,19169,29671,23178.014527845036,2245.8840124475782,24248,36700,28109.941888619855,2250.468358358801,18546,37044,26957.610169491527,3081.0532145657867,6603,9388,7588.043583535109,602.0730796654675,180,246,213.76271186440678,16.950915162585805,9339,21659,13176.893462469734,2991.3988715964874,3735,9879,5548.0217917675545,1521.9362689643222,1
2817,19644,20218,19790.58035714286,133.9158610040046,13992,15941,14728.9375,322.41804831532664,10830,14418,12206.723214285714,699.6071373306265,6357,9568,7250.25,645.713586440835,10404,16859,12489.486607142857,1335.1661279055672,23576,38993,29725.223214285714,3383.304348746475,28622,47709,36535.44642857143,4226.752249362062,23806,47742,35249.62946428572,4980.257738707233,8077,11239,9269.392857142857,756.2808418403139,180,229,204.76785714285714,9.484933675927032,11485,24248,14975.54017857143,2965.952991901827,4276,10207,6008.669642857143,1393.2026047947998,1
1375,19267,19579,19337.53387096774,42.115323406816785,13320,14975,14151.275806451613,329.4953468688452,9109,12255,10807.333870967743,709.3097961520577,5276,8864,6283.033870967742,463.4198512474157,6947,13074,9912.909677419355,1092.4720790275305,16646,40009,30212.598387096776,5968.084544258463,18858,51101,39273.070967741936,8317.054143384894,16105,57785,38081.283870967745,9916.535905637835,7684,10174,9268.64193548387,690.8924178771431,180,246,211.46290322580646,15.716549053527148,8208,19661,14841.862903225807,2868.1198858470984,2867,7995,5324.320967741935,1025.11572527472,0
2322,19398,19824,19527.252148997133,77.58687051479532,13680,15483,14418.277936962751,237.2399538893825,9601,13517,11467.162368672398,529.9542720513248,5554,8077,6607.717287488061,317.39306017714335,8225,12976,10991.158548233047,808.2599878190546,16859,38453,30966.539159503343,3765.7232436035324,20791,49168,38950.679083094554,5079.442190698264,16662,51936,37749.176217765045,5790.865527598411,7389,9601,8677.425501432665,551.4531008045255,147,246,210.75549188156637,21.51058480748403,9355,18809,15474.132282712511,1963.7117013006432,3506,7848,5720.466093600764,711.933761357054,0
3469,19873,20824,20254.91869918699,248.235024798112,14516,15909,15186.926829268292,297.9655725934157,11059,14221,12815.617886178861,557.4417760303083,6832,9912,8315.219512195123,705.0535819641033,11649,16810,14097.292682926829,1078.2615278617639,28786,38043,33105.0406504065,2053.632500108531,35143,48037,40570.03252032521,2575.8553711828176,30605,50282,39405.63821138212,3759.2054118468427,9208,10420,9619.235772357724,307.64500398419597,180,262,198.91463414634146,23.715386185751264,16974,24510,20529.97967479675,1721.0343492487893,6586,10551,8444.09756097561,977.950893364002,1
2296,19464,19742,19552.25306122449,80.06544033181147,13861,15171,14412.185714285713,247.4935418658558,10387,13467,11543.183673469388,458.4463680590191,6095,8880,6815.434693877551,423.8764991733287,10174,12976,11300.716326530612,607.2067286897416,26427,35274,29335.61836734694,2209.7784899769213,31752,44695,36359.836734693876,3171.865784193316,28328,48611,35639.291836734694,3942.0004403822913,7864,9044,8440.932653061225,359.7772235237115,180,229,198.07755102040815,12.565506158643476,12697,19611,15249.573469387755,1546.1067641773327,4964,7782,5895.4857142857145,658.3322999389117,1
668,19251,19464,19383.74903360095,41.65032989643031,13222,14975,14202.090692833779,222.6677154177284,8929,12239,11008.916443651502,442.9241369752543,4932,7111,6302.848052334225,287.18911586411593,8012,11862,10282.424620874219,585.3778759902848,20693,39059,30953.137674695212,2954.140760398861,27508,50855,39710.16978887898,4083.806682925376,20414,56639,38805.26642878383,5198.121605062438,7881,10355,9079.297650906929,497.1284700611095,164,246,202.93785310734464,17.90937648472977,10846,19120,15738.527207850133,1531.6674452144791,3850,6979,5648.391911983348,548.4609118512695,0
4344,19579,19726,19638.771159874606,36.95843190157481,13615,15106,14483.736677115987,256.92596716687166,9683,12632,11395.338557993731,594.2332786488148,5603,7651,6683.385579937304,416.5242415569602,8896,13205,10997.636363636364,1000.0793696060036,21577,35291,28916.514106583072,3158.7912193858815,27197,42991,35831.34482758621,3710.4446522563267,22053,45383,34667.26332288401,4819.025913188025,7061,8257,7551.175548589342,267.1134459497391,197,229,206.3793103448276,9.454246105868615,11075,21070,15752.144200626959,2110.7470006697326,3916,8307,5954.8369905956115,926.6982064860291,0
61,19202,20218,19440.65567628325,153.26057022389006,13386,16072,14217.438928437618,282.3466644511493,9535,15597,11384.59067066317,662.3841777370105,5456,10535,6501.08879730236,502.34586184603944,8110,19611,11225.26208317722,1331.7412020131048,20709,47628,34393.97658298988,4855.9708723168815,25313,58474,43950.796178343946,6695.621010120951,17580,63847,43357.62120644436,7244.5338356640195,6439,13287,10382.514612214312,1254.43706954107,180,246,210.85837392281752,18.43976417185656,8683,27738,17177.055451479955,2899.7547109344964,3146,11944,6189.49400524541,1103.6860330527293,0
4339,19579,19808,19704.743119266055,67.7361859940643,13500,15270,14748.62385321101,348.14154795524723,10142,12878,11864.605504587156,699.175294243004,5702,8126,7209.536697247707,594.8652773482382,8913,13074,11556.926605504586,1116.3812624070754,20725,33914,28041.243119266055,3355.3446780894105,24871,41992,34358.550458715596,4523.376896767084,20922,42172,33676.96788990826,5367.96270990515,6996,8257,7499.233944954129,307.6931411698503,180,197,189.27981651376146,8.464153011664244,12468,20512,16823.9128440367,2290.0776591776075,4932,8847,7093.344036697248,1054.3427084095406,1
3394,19267,19513,19363.25500435161,50.566368281231725,13582,14795,14198.47867711053,223.08261011977066,9273,12058,10882.486510008703,438.9661473720345,5439,7094,6293.865970409051,269.52184937925483,8339,11190,9990.627502175805,640.1757323539993,20725,37420,28471.960835509137,3268.8232775535703,25034,51445,36353.2045256745,4975.693037867322,19939,58211,35365.84769364665,6340.130839509097,6521,9634,7893.022628372498,668.5286309384128,147,229,193.63794604003482,13.35364159081678,9535,17776,14219.383812010445,1641.5917936049366,3899,6144,5172.523063533507,505.13567586803157,0
3350,19398,19595,19480.58823529412,49.92491478704452,13844,14926,14368.875,196.7119461729685,9863,13320,11536.598039215687,501.89970015508396,5767,7405,6545.75,294.7287823526213,9945,12697,11347.156862745098,541.6546724783316,26837,36995,32694.26225490196,2052.5635041516516,34701,47464,41669.62009803922,2783.0950679315806,30326,51707,40816.541666666664,4102.9061589615085,8290,10092,9417.240196078432,414.2436660407296,180,213,193.06127450980392,7.9430368040027615,13336,20021,16149.759803921568,1820.9047016529785,4784,8126,5913.279411764706,654.8135944661605,0
2531,19546,19955,19777.025649246552,83.65965637354725,13779,15958,14917.178582879127,322.9185149144514,10060,15040,13392.481885219622,663.7696959595936,6111,10633,8053.929464571978,886.3785897248451,10420,18858,15991.530939403656,1352.6193124501306,24526,51314,38975.20262904777,3718.155352937687,27246,62684,47337.398525168326,4815.092875033815,23183,63307,46958.42834241744,5164.581247489668,8782,12091,10884.084642513626,657.5140786291225,147,246,209.06187880731002,19.411220097122328,15155,31113,26259.41647964091,2653.9861302588956,5898,13779,10322.947098428984,1334.7774462892878,0
